,equity,drawdown
2023-09-14,137548.20574972467,-0.094936931545066
2023-09-15,139074.3454082408,-0.08489497836437077
2023-09-18,139586.20384688006,-0.08152696518990354
2023-09-19,141626.03101639068,-0.0681049635935016
2023-09-20,141543.14487214043,-0.06865035193672742
2023-09-21,142073.29180118407,-0.06516200104391212
2023-09-22,141081.34951127446,-0.07168895156095001
2023-09-25,142254.7597609512,-0.06396794731127431
2023-09-26,140646.83149515005,-0.07454806707488171
2023-09-27,143355.51295196055,-0.056725024328482254
2023-09-28,144136.99791875237,-0.05158287668547368
2023-09-29,147749.38466915375,-0.02781348021138874
2023-10-02,148881.90806391256,-0.020361510240784697
2023-10-03,148383.18733228394,-0.023643077697151127
2023-10-04,147808.4195694425,-0.02742503233807725
2023-10-05,146677.11489863548,-0.034868983141630894
2023-10-06,147537.24726982592,-0.02920933793649083
2023-10-09,148151.44964160767,-0.02516790475146946
2023-10-10,148651.27224361972,-0.021879087021027588
2023-10-11,148046.48944506713,-0.025858539696715255
2023-10-12,147861.49810728335,-0.0270757771510286
2023-10-13,148763.61779441332,-0.021139856666300028
2023-10-16,147268.6175896858,-0.03097691317500806
2023-10-17,149058.03383316274,-0.019202607961524176
2023-10-18,148552.69432566245,-0.02252772676461423
2023-10-19,149574.27087872647,-0.01580578368481811
2023-10-20,150057.38268390673,-0.012626922496335347
2023-10-23,152654.6822286959,0.0
2023-10-24,151974.59531099527,-0.004455067527386891
2023-10-25,151842.1283082915,-0.005322823437456714
2023-10-26,152802.44799921877,0.0
2023-10-27,152001.84096097434,-0.005239490916065237
2023-10-30,150746.33659793565,-0.013456010870281587
2023-10-31,150433.62937718068,-0.015502491308582944
2023-11-01,149822.47304097476,-0.019502141472623857
2023-11-02,150071.29981485833,-0.017873720088400713
2023-11-03,150500.54655865658,-0.01506455865532963
2023-11-06,150817.0366896275,-0.012993321347845255
2023-11-07,152217.82223221695,-0.003826023566093739
2023-11-08,151994.89735454187,-0.005284932638520479
2023-11-09,153113.7049135218,0.0
2023-11-10,153029.40608836405,-0.0005505635514819751
2023-11-13,151599.31857738417,-0.009890599518788679
2023-11-14,150634.01439080577,-0.016195091903213665
2023-11-15,150372.4662839914,-0.017903287175231153
2023-11-16,150507.9503508464,-0.01701842799863751
2023-11-17,152025.99949633205,-0.0071039063276803205
2023-11-20,152493.8572181111,-0.004048283566521871
2023-11-21,152422.32423904206,-0.004515472177165525
2023-11-22,152914.19834964807,-0.001302996122955924
2023-11-23,152457.67765045568,-0.004284575723882078
2023-11-24,152948.0087089476,-0.0010821774880817037
2023-11-27,153393.48626208346,0.0
2023-11-28,152549.93929124635,-0.005499235928413837
2023-11-29,152957.09825324392,-0.0028448926970336963
2023-11-30,153256.3809389466,-0.0008938145059341762
2023-12-01,153770.55242458082,0.0
2023-12-04,152656.98877510775,-0.0072417223708631795
2023-12-05,152594.4549239479,-0.007648392244735902
2023-12-06,152360.00987971522,-0.009173034255420376
2023-12-07,153641.18354857265,-0.000841311122112387
2023-12-08,152891.22338356383,-0.005718448865222547
2023-12-11,153156.69521389305,-0.003992033591664779
2023-12-12,151910.56493027988,-0.012095862731670959
2023-12-13,152624.54441444346,-0.007452714398613058
2023-12-14,152264.43133722915,-0.009794600224840688
2023-12-15,151681.2892851449,-0.013586887128214098
2023-12-18,152675.17662005313,-0.007123443255267814
2023-12-19,153676.98204095615,-0.0006085065192866779
2023-12-20,152532.9387257938,-0.008048444121926623
2023-12-21,152972.87914848197,-0.00518742544343842
2023-12-22,152593.16378927376,-0.007656788746236209
2023-12-25,152736.40248772144,-0.006725279454052768
2023-12-26,150599.43021418873,-0.02062242841942974
2023-12-27,149692.57422039218,-0.026519890446441208
2023-12-28,150388.81642854158,-0.021992091091029065
2023-12-29,149290.12787501057,-0.029137077801471456
2024-01-01,148161.565381218,-0.03647634059267513
2024-01-02,147057.38528973635,-0.04365703984927183
2024-01-03,146711.3047389096,-0.04590766940980817
2024-01-04,147212.43090685035,-0.0426487478540275
2024-01-05,147788.21173465322,-0.038904332432971755
2024-01-08,148854.20748314486,-0.03197195343267867
2024-01-09,149668.55644695024,-0.026676082728144368
2024-01-10,149595.53712462483,-0.027150941673332984
2024-01-11,149739.70218330313,-0.026213408079252876
2024-01-12,150320.81298846897,-0.022434330772166722
2024-01-15,150377.70477834516,-0.022064352327144987
2024-01-16,151704.73288277508,-0.013434428824198652
2024-01-17,151698.42228607417,-0.013475467869720759
2024-01-18,151930.00153613262,-0.011969462679474518
2024-01-19,151810.06044606195,-0.012749463064330335
2024-01-22,151944.86229398576,-0.0118728202624524
2024-01-23,152001.0583397112,-0.011507366377821238
2024-01-24,152172.29084719374,-0.010393807866242555
2024-01-25,150564.2821558981,-0.02085100312203969
2024-01-26,148726.26416605362,-0.03280399386612887
2024-01-29,148527.56026366804,-0.034096204235751104
2024-01-30,149627.62199387926,-0.026942287488584737
2024-01-31,149523.7826508625,-0.02761757506074647
2024-02-01,148448.88271985392,-0.03460785970276714
2024-02-02,148477.22728587443,-0.034423529442040524
2024-02-05,148528.99752029084,-0.03408685747461815
2024-02-06,148890.36797192975,-0.031736794696400894
2024-02-07,147838.919917395,-0.03857456719546537
2024-02-08,147395.78661858017,-0.041456349772348355
2024-02-09,148784.72295307514,-0.03242382493196194
2024-02-12,147549.33230070682,-0.040457812147909666
2024-02-13,149603.01333628222,-0.027102322405602508
2024-02-14,150535.59496295362,-0.021037561552715633
2024-02-15,149184.25824250726,-0.029825568743553688
2024-02-16,148626.99713075405,-0.033449546826265775
2024-02-19,150008.8781503439,-0.024462904079647463
2024-02-20,149094.92130072418,-0.03040654436193091
2024-02-21,148587.44275509415,-0.033706776673178784
2024-02-22,150432.89215024989,-0.021705458045798043
2024-02-23,150776.03697909508,-0.019473920059918104
2024-02-26,150648.19648104304,-0.020305291841031692
2024-02-27,149747.23695361704,-0.026164407993117367
2024-02-28,149326.66772218703,-0.028899452023321337
2024-02-29,149571.9253873335,-0.027304493422475096
2024-03-01,148663.8178244599,-0.03321009464816482
2024-03-04,148494.40485272818,-0.03431182036261726
2024-03-05,148115.41898328208,-0.03677643965070865
2024-03-06,148393.3679027592,-0.03496888342427551
2024-03-07,146252.45129837762,-0.048891683145188436
2024-03-08,147121.68213236262,-0.043238904896821806
2024-03-11,147387.7753810392,-0.041508448418120625
2024-03-12,147952.30911284965,-0.03783717506370299
2024-03-13,146640.91619919875,-0.04636541986072995
2024-03-14,146886.10626358842,-0.044770900880836684
2024-03-15,146458.81569709396,-0.04754965506853481
2024-03-18,145345.43759515314,-0.05479017078747839
2024-03-19,144465.14523908746,-0.06051488427901264
2024-03-20,144904.3604097834,-0.057658582056183905
2024-03-21,144260.1557269285,-0.06184797119927654
2024-03-22,143885.6225030161,-0.06428363406194404
2024-03-25,143756.4402658571,-0.06512373143508932
2024-03-26,144248.3799465696,-0.061924551403829575
2024-03-27,144778.97575818363,-0.058473982987134354
2024-03-28,144370.47173253165,-0.06113056462263533
2024-03-29,144406.22453493497,-0.06089805715069363
2024-04-01,143591.99392082298,-0.06619315820400706
2024-04-02,144346.23392122498,-0.061288187853640874
2024-04-03,143830.58899476024,-0.06464152773786636
2024-04-04,143078.2079292387,-0.06953440907085473
2024-04-05,143171.9354285955,-0.06892488079720982
2024-04-08,144429.16087410532,-0.060748897647728284
2024-04-09,144768.03542200514,-0.05854513013466023
2024-04-10,146220.45926091162,-0.049099733626646436
2024-04-11,145414.39325931118,-0.05434173860673386
2024-04-12,143875.98306213252,-0.0643463212327422
2024-04-15,143849.69413370738,-0.0645172832798353
2024-04-16,144413.25244111868,-0.06085235330120553
2024-04-17,144430.82522845216,-0.060738074025645905
2024-04-18,144194.07883967712,-0.06227768213033269
2024-04-19,144003.90075826357,-0.06351444741741086
2024-04-22,144369.35645860096,-0.06113781746729974
2024-04-23,143547.6934475419,-0.06648125285270645
2024-04-24,142755.51521414996,-0.07163294295787459
2024-04-25,145265.49468151387,-0.05531005520213883
2024-04-26,145452.3995164777,-0.05409457647739735
2024-04-29,144420.2889338237,-0.06080659361188878
2024-04-30,144853.04821361578,-0.05799227531122231
2024-05-01,143184.16760355307,-0.0688453325692513
2024-05-02,142328.65276423254,-0.07440891301967678
2024-05-03,142871.896543018,-0.0708760923968732
2024-05-06,142198.829515938,-0.07525317901370188
2024-05-07,140122.67622103437,-0.08875481025692655
2024-05-08,138129.22993383132,-0.10171858164079262
2024-05-09,137849.45278873495,-0.10353802717626714
2024-05-10,137096.54147971005,-0.10843435678654267
2024-05-13,136672.0111403604,-0.11119516067685753
2024-05-14,136180.39735192625,-0.11439222136684424
2024-05-15,134712.0153048752,-0.12394139722592967
2024-05-16,135430.23426306297,-0.11927067876349828
2024-05-17,134360.83836559954,-0.12622516959806773
2024-05-20,134873.26138573338,-0.12289278240133727
2024-05-21,135968.4464536027,-0.1157705795438918
2024-05-22,136181.63688126614,-0.11438416046493327
2024-05-23,137766.1795608672,-0.10407956927619944
2024-05-24,137295.25302891043,-0.10714209668818708
2024-05-27,137010.82405564154,-0.10899179397277214
2024-05-28,135972.51128563695,-0.11574414514556153
2024-05-29,135996.22025339195,-0.11558996108768338
2024-05-30,136084.79252342714,-0.11501395827935224
2024-05-31,136957.44920106573,-0.10933890109916422
2024-06-03,135601.98540855016,-0.11815374744746221
2024-06-04,136566.681047309,-0.11188014288827985
2024-06-05,136712.78275773604,-0.11093001486881582
2024-06-06,138086.95146861524,-0.10199352677527673
2024-06-07,137355.04157922973,-0.10675328004301954
2024-06-10,137975.35006762054,-0.10271929252974021
2024-06-11,137640.54466683112,-0.10489659758269332
2024-06-12,136837.03416215512,-0.11012198366609238
2024-06-13,137263.22490320378,-0.10735038185853774
2024-06-14,137411.21176574207,-0.10638799432591262
2024-06-17,138910.56860087992,-0.09663738335718863
2024-06-18,140793.68906269444,-0.0843910824099503
2024-06-19,141041.6003132569,-0.08277886702375625
2024-06-20,140611.59379894155,-0.08557528355172739
2024-06-21,143205.61247797098,-0.06870587235349612
2024-06-24,144543.65174634647,-0.06000434109619157
2024-06-25,145339.14275266524,-0.05483110738026964
2024-06-26,147252.32894751005,-0.042389283086355145
2024-06-27,147293.98874969262,-0.04211836123866908
2024-06-28,146034.88345484383,-0.05030656941634559
2024-07-01,146186.3389211715,-0.049321624874366754
2024-07-02,145705.46209104577,-0.052448861022923676
2024-07-03,146034.2220258387,-0.05031087081862773
2024-07-04,147002.08027641804,-0.044016699175757235
2024-07-05,148067.86304624492,-0.037085705217407394
2024-07-08,147444.58580393938,-0.04113899911846974
2024-07-09,147692.3163158289,-0.03952795911124185
2024-07-10,148153.20020723238,-0.03653074095642306
2024-07-11,148573.867834705,-0.03379505703749508
2024-07-12,148647.77304974446,-0.03331443695859071
2024-07-15,148595.9371162443,-0.03365153618001393
2024-07-16,148770.3809759358,-0.032517093616460935
2024-07-17,148619.78154853088,-0.03349647116977239
2024-07-18,148196.71682571465,-0.0362477438689045
2024-07-19,148721.18137619222,-0.03283704824345446
2024-07-22,148585.0201312531,-0.033722531470198325
2024-07-23,148490.58912360668,-0.03433663479594884
2024-07-24,147206.21427815294,-0.04268917580723042
2024-07-25,147481.1778043613,-0.04090103417755642
2024-07-26,147190.4481705329,-0.04279170589099124
2024-07-29,146170.32863511547,-0.04942574289828994
2024-07-30,146589.0169822378,-0.04670293062688524
2024-07-31,146773.96212636968,-0.04550019615519518
2024-08-01,146091.74937870353,-0.04993675918309182
2024-08-02,144631.11934060228,-0.05943552221067239
2024-08-05,145377.92510245126,-0.05457889816872352
2024-08-06,145523.87475326125,-0.053629759022712054
2024-08-07,144615.87144762915,-0.05953468224315395
2024-08-08,144528.63992613452,-0.06010196590130046
2024-08-09,144279.20396824027,-0.06172409675770485
2024-08-12,146917.69062607363,-0.044565501589573064
2024-08-13,146276.14603997653,-0.04873759160278779
2024-08-14,146592.35362538398,-0.04668123178342287
2024-08-15,148112.1174170251,-0.036797910382295074
2024-08-16,147952.6991410136,-0.037834638634212214
2024-08-19,149576.8506017447,-0.027272463789144497
2024-08-20,150677.60342237976,-0.020114052745684452
2024-08-21,151303.702374943,-0.01604240871052154
2024-08-22,152118.29545564787,-0.010744950466008985
2024-08-23,152795.5261536296,-0.006340786682349053
2024-08-26,151732.45467620698,-0.013254148575511215
2024-08-27,151581.34874502645,-0.014236820022013652
2024-08-28,151822.78218631394,-0.012666731097439432
2024-08-29,150715.11277491448,-0.019870122084427844
2024-08-30,152060.2785309618,-0.011122245882922543
2024-09-02,151363.49108901343,-0.015653591000448275
2024-09-03,151539.02887659112,-0.014512034409736363
2024-09-04,151863.1371424246,-0.012404294919157288
2024-09-05,153378.7180468465,-0.002548175652334339
2024-09-06,153590.50609362833,-0.0011708765307375524
2024-09-09,153764.46508113702,-3.95871858935859e-05
2024-09-10,153873.08994582327,0.0
2024-09-11,152254.4166270572,-0.010519534762939986
2024-09-12,150551.5697156857,-0.021586102100809357
2024-09-13,151876.73565725068,-0.012974031322016577
2024-09-16,151510.76633483384,-0.015352415499169991
2024-09-17,150556.50161651263,-0.021554050357202592
2024-09-18,150520.09709112864,-0.021790638349273306
2024-09-19,150922.22286363997,-0.019177278387158325
2024-09-20,151396.15365914427,-0.01609726747900564
2024-09-23,154017.98185087432,0.0
2024-09-24,150317.11826870724,-0.024028775975979078
2024-09-25,153351.19171492854,-0.004329300565640404
2024-09-26,152457.58363418325,-0.010131272971761862
2024-09-27,151975.92752383288,-0.013258544895222824
2024-09-30,151566.5253546096,-0.015916690160492575
2024-10-01,151697.1773396482,-0.015068399698115909
2024-10-02,151410.59397317216,-0.01692911338253167
2024-10-03,151629.5136921418,-0.015507722734901974
2024-10-04,151912.96690342829,-0.013667332360478457
2024-10-07,151855.45938862197,-0.01404071418327102
2024-10-08,152565.35139073504,-0.009431564046500474
2024-10-09,151430.22014415197,-0.01680168559297124
2024-10-10,150860.024727686,-0.020503820951543017
2024-10-11,149761.9296197418,-0.027633476169382498
2024-10-14,148635.79816177458,-0.034945164353023084
2024-10-15,147562.65733949194,-0.041912797673408386
2024-10-16,148357.38041631706,-0.03675286071491357
2024-10-17,147956.54090119668,-0.03935541082174765
2024-10-18,147230.115762402,-0.04407190645469283
2024-10-21,148366.40355895675,-0.036694275720283276
2024-10-22,148360.85640247894,-0.036730292011440624
2024-10-23,148482.6702556345,-0.0359393853154063
2024-10-24,148629.3327905549,-0.0349871423814454
2024-10-25,148322.53194763078,-0.036979123053034635
2024-10-28,147390.77387229385,-0.043028793774204654
2024-10-29,147494.1201887686,-0.04235779214677904
2024-10-30,148448.16660758667,-0.03616340881989055
2024-10-31,147712.41578141335,-0.040940453794325427
2024-11-01,148662.4669193949,-0.03477201082055992
2024-11-04,148357.04897784506,-0.036755012661511044
2024-11-05,148558.1013220423,-0.035449630382239916
2024-11-06,148374.6726463166,-0.03664058661683911
2024-11-07,147501.8448080616,-0.04230763813748628
2024-11-08,148489.81743995287,-0.03589298044610156
2024-11-11,147969.96210621545,-0.039268270314792075
2024-11-12,148433.6249161819,-0.03625782436299807
2024-11-13,149345.45646554558,-0.03033753156078134
2024-11-14,149555.47877394065,-0.028973909561121447
2024-11-15,149321.81036995456,-0.030491059709292667
2024-11-18,148310.2744533563,-0.03705870787895671
2024-11-19,146747.1636147174,-0.04720759322243806
2024-11-20,146527.87686387973,-0.04863136691562919
2024-11-21,146852.57970046965,-0.04652315310391786
2024-11-22,146756.03828476035,-0.047149972223017755
2024-11-25,146823.96205562341,-0.04670896027073257
2024-11-26,146420.6973577961,-0.04932725647862457
2024-11-27,146402.91156868718,-0.049442735131799864
2024-11-28,146429.39620442153,-0.04927077705641103
2024-11-29,146722.92860241843,-0.04736494505894273
2024-12-02,146628.55023946636,-0.04797772002078737
2024-12-03,146357.4603273196,-0.04973783860492287
2024-12-04,146390.63051032,-0.04952247295344625
2024-12-05,145803.3473721463,-0.053335554589214906
2024-12-06,144894.43704149776,-0.059236880653392165
2024-12-09,144946.41639098854,-0.058899391816919056
2024-12-10,145467.76444643014,-0.055514410081822785
2024-12-11,145425.0808218593,-0.055791544115510905
2024-12-12,145425.0808218593,-0.055791544115510905
2024-12-13,145425.0808218593,-0.055791544115510905
2024-12-16,145425.0808218593,-0.055791544115510905
2024-12-17,145425.0808218593,-0.055791544115510905
2024-12-18,144707.00344295,-0.060453839844100465
2024-12-19,143327.09320159396,-0.06941324980891939
2024-12-20,142150.1369680631,-0.07705493047105427
2024-12-23,141407.31943459256,-0.08187785779774637
2024-12-24,140354.81331806362,-0.0887115151660659
2024-12-25,139834.29213345234,-0.09209112823692966
2024-12-26,138751.38982542828,-0.09912214042791245
2024-12-27,139763.9148169863,-0.0925480704434195
2024-12-30,140377.5247773896,-0.08856405537563727
2024-12-31,138193.94711037492,-0.10274147570522507
2025-01-01,138151.9814426927,-0.10301394822549781
2025-01-02,138811.49685562614,-0.09873188060580895
2025-01-03,138457.38900431353,-0.10103101377881385
2025-01-06,138168.64897274858,-0.10290573014696192
2025-01-07,137134.5414520988,-0.10961993006194992
2025-01-08,136206.61985566097,-0.11564469149101653
2025-01-09,136951.76010283417,-0.11080668336872679
2025-01-10,136057.43384762714,-0.1166133187009113
2025-01-13,135339.75502681066,-0.12127302669209483
2025-01-14,135036.15362870932,-0.1232442341735388
2025-01-15,134335.84835654276,-0.1277911400851136
2025-01-16,133523.1962445642,-0.13306748575730531
2025-01-17,133217.82185668228,-0.1350502048152501
2025-01-20,133327.47954885632,-0.1343382250135654
2025-01-21,133941.30141842214,-0.13035283407291454
2025-01-22,134959.4328766138,-0.12374236271134675
2025-01-23,136110.39650010562,-0.1162694455255715
2025-01-24,136326.26073151737,-0.11486789338979075
2025-01-27,135736.290093217,-0.11869842428761546
2025-01-28,135986.82370931352,-0.11707177256107149
2025-01-29,135113.32187913713,-0.12274320014166495
2025-01-30,134557.79218654413,-0.12635011464552393
2025-01-31,135007.35430863994,-0.12343122091186176
2025-02-03,134908.41242058526,-0.12407362569385971
2025-02-04,136495.02375207242,-0.1137721575638373
2025-02-05,136633.31678811915,-0.11287425568001286
2025-02-06,136381.00211245753,-0.1145124713781378
2025-02-07,136350.12090204092,-0.11471297530661095
2025-02-10,136364.68927348798,-0.11461838653670242
2025-02-11,136178.11966710963,-0.11582973604366453
2025-02-12,136408.9325280926,-0.11433112621766084
2025-02-13,137378.39267540612,-0.10803666543026924
2025-02-14,137530.82352216085,-0.10704697029907151
2025-02-17,137532.35654532618,-0.10703701676541966
2025-02-18,137501.93456898932,-0.10723453900257196
2025-02-19,137366.1172742204,-0.10811636652126022
2025-02-20,137303.2836811666,-0.10852432922989141
2025-02-21,139080.58934007026,-0.09698473081712611
2025-02-24,139115.6183230602,-0.09675729644505493
2025-02-25,138623.38706963154,-0.09995323011145785
2025-02-26,139230.09261791199,-0.09601404365420452
2025-02-27,138901.76220502655,-0.09814581040598125
2025-02-28,140045.79705257347,-0.09071788001890069
2025-03-03,139166.4020779187,-0.09642757030367688
2025-03-04,140267.44139960644,-0.08927879904686475
2025-03-05,140083.17625655833,-0.09047518625330486
2025-03-06,140277.25687406777,-0.08921506964109427
2025-03-07,139996.08828990153,-0.0910406265065159
2025-03-10,140349.77189604088,-0.08874424785066648
2025-03-11,140967.86412424094,-0.0847311305459707
2025-03-12,141703.22545824575,-0.07995661444617652
2025-03-13,141967.208090421,-0.07824264164246297
2025-03-14,141970.42682409182,-0.07822174321468112
2025-03-17,141590.0482931797,-0.08069144529973005
2025-03-18,141762.1143071841,-0.07957426396845524
2025-03-19,141686.86925742353,-0.08006281114233926
2025-03-20,140177.1011086227,-0.08986535582353528
2025-03-21,142593.73515055308,-0.07417475909652294
2025-03-24,143257.17445681058,-0.06986721462486589
2025-03-25,143363.0272088883,-0.06917993934177458
2025-03-26,143599.91229576754,-0.06764190408100479
2025-03-27,143795.61387038854,-0.06637126300215679
2025-03-28,144911.2345393271,-0.0591278187268075
2025-03-31,144431.13463844752,-0.06224498657376987
2025-04-01,144258.8358911679,-0.06336367898363693
2025-04-02,144212.69793059854,-0.06366324115173516
2025-04-03,143921.0131330077,-0.06555707714468595
2025-04-04,143947.3417378302,-0.06538613213874511
2025-04-07,143451.70573585425,-0.06860417198071533
2025-04-08,144248.7674896243,-0.06342905058130754
2025-04-09,144047.48687134814,-0.0647359149867317
2025-04-10,143931.35416710007,-0.06548993541247983
2025-04-11,142853.06454082186,-0.07249099862159425
2025-04-14,143331.47559988982,-0.06938479599954472
2025-04-15,141709.41225170906,-0.07991644515302676
2025-04-16,141542.1085850053,-0.0810027057616467
2025-04-17,141118.53453638713,-0.08375286547370098
2025-04-18,142724.09409241556,-0.07332837128974912
2025-04-21,141524.96644128935,-0.08111400538724856
2025-04-22,140635.19694965438,-0.08689105480019621
2025-04-23,140859.82651901388,-0.08543259153077742
2025-04-24,141515.0643740183,-0.081178297018343
2025-04-25,142245.05600905596,-0.07643864502274367
2025-04-28,142369.78994186036,-0.07562877898434062
2025-04-29,143185.4841072212,-0.07033268202502185
2025-04-30,143728.4952445307,-0.06680704735052478
2025-05-01,143859.0838333859,-0.06595916850361427
2025-05-02,143988.19691451147,-0.0651208697571044
2025-05-05,144047.79914166045,-0.06473388749417164
2025-05-06,145333.32686153005,-0.056387279491514564
2025-05-07,145036.79055290675,-0.05831261512479413
2025-05-08,145760.9020361274,-0.053611141475296775
2025-05-09,143216.65003234957,-0.07013032951556908
2025-05-12,143318.00323070618,-0.0694722687025483
2025-05-13,143515.98747427654,-0.068186806828609
2025-05-14,142030.99651173028,-0.0778284794742361
2025-05-15,142141.66433916823,-0.07710994111846736
2025-05-16,141949.2353505815,-0.07835933411968876
2025-05-19,141908.6829802496,-0.07862263045589946
2025-05-20,141887.84447572715,-0.07875792962208794
2025-05-21,141848.26828568545,-0.07901488786531441
2025-05-22,141964.8916570339,-0.078257681661552
2025-05-23,141594.1446237358,-0.08066484885620506
2025-05-26,141801.72714153232,-0.07931706780296743
2025-05-27,141567.96563919587,-0.08083482241530082
2025-05-28,142013.56212073084,-0.07794167658791029
2025-05-29,142396.45445411958,-0.07545565301593882
2025-05-30,142204.98169866475,-0.07669883743605554
2025-06-02,141981.04662282835,-0.07815279153378696
2025-06-03,141933.66384935784,-0.07846043595881513
2025-06-04,141415.3340843955,-0.0818258206933341
2025-06-05,141823.9751166433,-0.07917261729891834
2025-06-06,142558.58748626677,-0.07440296403638724
2025-06-09,143040.38232681263,-0.07127479137267612
2025-06-10,142799.58493132444,-0.07283822826877406
2025-06-11,143737.52613178213,-0.06674841207207927
2025-06-12,143876.05393183476,-0.06584898592463917
2025-06-13,143368.78669305553,-0.06914254446035861
2025-06-16,143415.68653099422,-0.06883803561421564
2025-06-17,143553.19175450603,-0.06794524879894004
2025-06-18,143427.40572981758,-0.06876194580520423
2025-06-19,144238.7811947179,-0.06349388908124365
2025-06-20,143261.3010141009,-0.06984042192676188
2025-06-23,143232.59747012463,-0.07002678681501284
2025-06-24,141235.81472629643,-0.08299139471230077
2025-06-25,139768.82130393665,-0.09251621385828968
2025-06-26,140327.1329170508,-0.08889123704451274
2025-06-27,142331.45367684175,-0.0758776867063996
2025-06-30,142126.42919257534,-0.07720885909161446
2025-07-01,141739.17059752674,-0.07972323170184348
2025-07-02,141567.22804974974,-0.08083961139797191
2025-07-03,141007.71317538852,-0.08447240068424477
2025-07-04,140560.11360817112,-0.087378552042927
2025-07-07,141185.28675575592,-0.08331946011046598
2025-07-08,141830.01311844363,-0.07913341407259522
2025-07-09,143123.50107464482,-0.07073512225850298
2025-07-10,142862.31040197238,-0.07243096757171674
2025-07-11,142160.64224364512,-0.07698672236018445
2025-07-14,141577.98055959697,-0.08076979805723072
2025-07-15,141860.3407904246,-0.0789365041298955
2025-07-16,141829.21261832854,-0.0791386115184094
2025-07-17,139402.80420114144,-0.09489267080439878
2025-07-18,138611.69446087268,-0.10002914727787149
2025-07-21,140592.32733480644,-0.0871693964219521
2025-07-22,141144.01750115168,-0.08358741099586453
2025-07-23,141381.0136045063,-0.08204865493305569
2025-07-24,143474.84282183545,-0.0684539487035164
2025-07-25,142425.46051094725,-0.07526732398786629
2025-07-28,142016.16699079366,-0.07792476382206615
2025-07-29,141917.93647186575,-0.07856254986332878
2025-07-30,142369.51500800732,-0.0756305640606657
2025-07-31,141888.3126810346,-0.07875488968284305
2025-08-01,141977.38510515986,-0.07817656484664626
2025-08-04,143285.52506265586,-0.06968314127508834
2025-08-05,142652.34626250406,-0.07379421189517255
2025-08-06,143787.119488709,-0.06642641488492695
2025-08-07,144231.63387090876,-0.06354029485622692
2025-08-08,145356.1318666548,-0.056239212331753885
2025-08-11,145321.5325669181,-0.056463856878584795
2025-08-12,146068.2362633789,-0.051615697673487504
2025-08-13,145906.00618201398,-0.05266901676918889
2025-08-14,145425.44370385967,-0.055789188013996016
2025-08-15,145977.65911139303,-0.05220379232904249
2025-08-18,147228.0447417207,-0.044085353070837496
2025-08-19,147162.11673859064,-0.044513407005435046
2025-08-20,147546.06644011557,-0.042020518208225166
2025-08-21,147474.6566138407,-0.04248416424108914
2025-08-22,146124.1167608024,-0.05125287966514869
2025-08-25,146789.79563937592,-0.04693079421399626
2025-08-26,146776.59272404818,-0.04701651742091717
2025-08-27,146719.00295641852,-0.047390433290594114
2025-08-28,146195.76998348988,-0.050787653320624515
2025-08-29,145945.3207276618,-0.05241375731717324
2025-09-01,147236.2166506758,-0.04403229492232186
2025-09-02,147137.7314627049,-0.044671734465597246
2025-09-03,147105.76723041752,-0.04487927018255211
2025-09-04,147693.28080976737,-0.041064692350213705
2025-09-05,147603.22611346992,-0.04164939483245145
2025-09-08,147024.68555892722,-0.04540571307263497
2025-09-09,147224.32626102676,-0.04410949623028704
2025-09-10,146933.78005864006,-0.04599593961108672
2025-09-11,146462.28926871208,-0.04905721066698521
2025-09-12,146203.70039543422,-0.050736163151431035
2025-09-15,146463.20015086682,-0.049051296538363376
2025-09-16,146862.05545917264,-0.046461629387082204
2025-09-17,147898.0065634043,-0.03973545954780511
2025-09-18,146581.09014384705,-0.04828586647907085
2025-09-19,146327.82943392821,-0.04993022453957341
2025-09-22,146660.08369744595,-0.04777298121301543
2025-09-23,146431.60511019424,-0.04925643518706457
2025-09-24,146350.9931092125,-0.04977982862472041
2025-09-25,145558.51837290113,-0.05492516767401834
2025-09-26,145010.03067852088,-0.058486360255487924
2025-09-29,145145.08292783092,-0.05760949998445275
2025-09-30,143530.67871200424,-0.06809142031885773
2025-10-01,142032.93590747067,-0.07781588746571155
2025-10-02,141253.01229429006,-0.0828797352308106
2025-10-03,141976.63796083033,-0.07818141586677096
2025-10-06,142264.45735784838,-0.07631267694707311
2025-10-07,142962.39536478228,-0.07178114109296962
2025-10-08,143891.77445922754,-0.06574691649609676
2025-10-09,144882.44965752412,-0.05931471172109981
2025-10-10,144995.13239472618,-0.058583091063252435
2025-10-13,145256.66957069666,-0.05688499599131658
2025-10-14,146138.52568565393,-0.051159326141862804
2025-10-15,146959.65090205724,-0.04582796673476219
2025-10-16,146350.72471852094,-0.049781571217944465
2025-10-17,146561.16714484265,-0.04841522149830291
2025-10-20,145597.04800508072,-0.05467500446764095
2025-10-21,146333.81279377034,-0.04989137608973515
2025-10-22,146685.3584146845,-0.04760887883396314
2025-10-23,147344.9040576101,-0.043326614938542174
2025-10-24,147169.21205452704,-0.04446733890448262
2025-10-27,149060.53681259463,-0.03218744317192568
2025-10-28,149762.9246138411,-0.02762701592306993
2025-10-29,150699.82598732083,-0.02154395106128737
2025-10-30,151331.40091638148,-0.017443293972609575
2025-10-31,151062.12748235645,-0.019191618621388185
2025-11-03,151161.9592817483,-0.01854343586900986
2025-11-04,152457.45649080546,-0.010132098481720253
2025-11-05,151546.32530541797,-0.016047843996874978
2025-11-06,152596.1915898502,-0.009231326394087858
