date,asset,action,weight,price,regime,equity,note
2016-03-23,QQQ,FLIP,-0.5,330.0473,HIGH_VOL_CRASH,105636.24,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-03-24,SPY,CLOSE,0.0,283.5018,TREND_UP,106685.51,all strategies flat
2016-03-24,EURUSD,OPEN_LONG,0.5,1.1789,HIGH_VOL_CRASH,106685.51,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-03-30,QQQ,CLOSE,0.0,327.8366,TREND_UP,106621.72,all strategies flat
2016-04-01,QQQ,OPEN_SHORT,-0.5,321.9616,HIGH_VOL_CRASH,106793.83,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-04-07,SPY,OPEN_SHORT,-0.5,275.1326,TREND_DOWN,107113.93,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-04-11,QQQ,CLOSE,0.0,322.0784,TREND_UP,106762.49,all strategies flat
2016-04-11,GLD,OPEN_LONG,0.5,131.7397,TREND_UP,106762.49,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-04-15,EURUSD,CLOSE,0.0,1.1779,RANGE,106327.06,all strategies flat
2016-04-21,EURUSD,OPEN_LONG,0.5,1.1836,TREND_UP,107469.34,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-04-22,SPY,CLOSE,0.0,266.6865,TREND_UP,107815.95,all strategies flat
2016-04-25,EURUSD,FLIP,-0.5,1.197,RANGE,108122.06,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.53 ≥ 2.0
2016-04-26,EURUSD,FLIP,0.5,1.2003,TREND_UP,107952.32,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-04-27,BTC-USD,OPEN_LONG,0.5,19858.8516,RANGE,108104.58,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.13 ≤ -2.0
2016-04-29,SPY,OPEN_LONG,0.282,288.942,HIGH_VOL_CRASH,101349.33,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-04-29,QQQ,OPEN_SHORT,-0.2621,305.8693,TREND_DOWN,101349.33,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-04-29,BTC-USD,FLIP,-0.1508,16995.1618,HIGH_VOL_CRASH,101349.33,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-05-03,QQQ,CLOSE,0.0,297.5502,TREND_UP,99391.23,all strategies flat
2016-05-04,QQQ,OPEN_SHORT,-0.2531,285.3628,HIGH_VOL_CRASH,101387.09,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-05-16,BTC-USD,FLIP,0.2071,20799.992,HIGH_VOL_CRASH,100456.04,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-05-31,GLD,FLIP,-0.4274,126.1272,HIGH_VOL_CRASH,102495.06,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-05-31,BTC-USD,CLOSE,0.0,21687.1627,RANGE,102495.06,all strategies flat
2016-06-03,BTC-USD,OPEN_SHORT,-0.2161,23295.6636,RANGE,101745.5,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.75 ≥ 2.0
2016-06-06,GLD,CLOSE,0.0,125.4799,TREND_UP,101865.93,all strategies flat
2016-06-06,BTC-USD,FLIP,0.2434,23036.335,TREND_UP,101865.93,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-06-07,GLD,OPEN_SHORT,-0.3643,123.3725,HIGH_VOL_CRASH,101994.18,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-06-13,SPY,FLIP,-0.2743,261.6561,TREND_DOWN,101257.92,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-06-17,BTC-USD,FLIP,-0.228,20697.7665,HIGH_VOL_CRASH,100153.67,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-06-22,GLD,CLOSE,0.0,124.5329,TREND_UP,101046.13,all strategies flat
2016-06-23,QQQ,CLOSE,0.0,235.5263,HIGH_VOL_CRASH,101054.21,all strategies flat
2016-06-24,SPY,CLOSE,0.0,246.9333,HIGH_VOL_CRASH,99624.16,all strategies flat
2016-06-27,QQQ,OPEN_SHORT,-0.3278,233.3542,TREND_DOWN,100150.42,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-06-28,SPY,OPEN_SHORT,-0.4942,246.6093,TREND_DOWN,100114.72,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-06-28,QQQ,CLOSE,0.0,236.8977,HIGH_VOL_CRASH,100114.72,all strategies flat
2016-06-29,SPY,CLOSE,0.0,247.2123,HIGH_VOL_CRASH,101215.06,all strategies flat
2016-06-30,SPY,OPEN_SHORT,-0.5,244.8994,HIGH_VOL_CRASH,101035.63,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-07-01,EURUSD,CLOSE,0.0,1.2677,RANGE,100681.76,all strategies flat
2016-07-04,SPY,CLOSE,0.0,246.8285,HIGH_VOL_CRASH,99815.94,all strategies flat
2016-07-04,EURUSD,OPEN_LONG,0.5,1.2748,TREND_UP,99815.94,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-07-05,QQQ,OPEN_SHORT,-0.3136,240.5586,TREND_DOWN,99923.08,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-06,SPY,OPEN_SHORT,-0.4322,242.4469,HIGH_VOL_CRASH,100025.46,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-07-12,GLD,OPEN_SHORT,-0.4348,118.0865,TREND_DOWN,100531.54,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-12,EURUSD,CLOSE,0.0,1.2703,RANGE,100531.54,all strategies flat
2016-07-14,SPY,CLOSE,0.0,243.0466,HIGH_VOL_CRASH,101768.03,all strategies flat
2016-07-14,EURUSD,OPEN_SHORT,-0.4682,1.2643,TREND_DOWN,101768.03,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-15,BTC-USD,CLOSE,0.0,18971.5044,TREND_UP,100383.8,all strategies flat
2016-07-18,EURUSD,CLOSE,0.0,1.262,RANGE,100294.77,all strategies flat
2016-07-19,SPY,OPEN_SHORT,-0.3175,243.8027,TREND_DOWN,100379.03,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-19,EURUSD,OPEN_LONG,0.4481,1.2492,RANGE,100379.03,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.27 ≤ -2.0
2016-07-20,SPY,CLOSE,0.0,239.6174,HIGH_VOL_CRASH,100299.58,all strategies flat
2016-07-20,QQQ,CLOSE,0.0,241.3511,HIGH_VOL_CRASH,100299.58,all strategies flat
2016-07-20,EURUSD,FLIP,-0.5,1.2467,TREND_DOWN,100299.58,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-21,SPY,OPEN_SHORT,-0.4337,238.6801,TREND_DOWN,100204.62,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-07-28,QQQ,OPEN_SHORT,-0.3696,237.7891,TREND_DOWN,100498.23,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-05,EURUSD,CLOSE,0.0,1.2518,RANGE,102282.03,all strategies flat
2016-08-10,EURUSD,OPEN_SHORT,-0.375,1.2442,TREND_DOWN,102603.11,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-11,EURUSD,CLOSE,0.0,1.2343,RANGE,103276.53,all strategies flat
2016-08-12,EURUSD,OPEN_SHORT,-0.375,1.2355,TREND_DOWN,104059.27,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-16,EURUSD,FLIP,0.3808,1.225,RANGE,106238.23,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.56 ≤ -2.0
2016-08-18,EURUSD,FLIP,-0.375,1.2343,TREND_DOWN,106423.94,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-19,SPY,CLOSE,0.0,227.2689,HIGH_VOL_CRASH,105804.54,all strategies flat
2016-08-19,EURUSD,CLOSE,0.0,1.2334,RANGE,105804.54,all strategies flat
2016-08-23,QQQ,CLOSE,0.0,225.9579,RANGE,106100.28,all strategies flat
2016-08-25,QQQ,OPEN_SHORT,-0.5,223.5138,TREND_DOWN,106061.37,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-26,SPY,OPEN_SHORT,-0.5,232.3589,TREND_DOWN,106242.66,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-08-31,SPY,CLOSE,0.0,233.959,RANGE,105334.54,all strategies flat
2016-09-01,BTC-USD,OPEN_LONG,0.4654,18371.9887,RANGE,105458.32,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.41 ≤ -2.0
2016-09-05,EURUSD,OPEN_SHORT,-0.376,1.2222,TREND_DOWN,105448.56,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-06,BTC-USD,CLOSE,0.0,18940.9708,RANGE,106090.71,all strategies flat
2016-09-06,EURUSD,CLOSE,0.0,1.226,RANGE,106090.71,all strategies flat
2016-09-07,EURUSD,OPEN_SHORT,-0.5,1.2263,TREND_DOWN,105372.21,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-08,GLD,CLOSE,0.0,114.814,RANGE,104796.33,all strategies flat
2016-09-08,BTC-USD,OPEN_LONG,0.4189,20054.7638,TREND_UP,104796.33,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-09-09,SPY,OPEN_SHORT,-0.3187,237.0769,TREND_DOWN,104584.48,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-09,GLD,OPEN_SHORT,-0.3187,115.1473,TREND_DOWN,104584.48,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-12,QQQ,CLOSE,0.0,232.78,RANGE,105030.67,all strategies flat
2016-09-13,GLD,CLOSE,0.0,115.2223,RANGE,105095.0,all strategies flat
2016-09-14,GLD,OPEN_SHORT,-0.3829,114.7931,TREND_DOWN,105335.39,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-16,SPY,CLOSE,0.0,236.2878,RANGE,104547.42,all strategies flat
2016-09-16,GLD,CLOSE,0.0,115.1135,RANGE,104547.42,all strategies flat
2016-09-16,BTC-USD,CLOSE,0.0,20401.7662,RANGE,104547.42,all strategies flat
2016-09-19,SPY,OPEN_SHORT,-0.5,239.5443,RANGE,104642.47,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.30 ≥ 2.0
2016-09-19,EURUSD,FLIP,0.5,1.2345,TREND_UP,104642.47,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-09-20,SPY,CLOSE,0.0,240.4972,TREND_DOWN,104393.07,all strategies flat
2016-09-20,GLD,OPEN_SHORT,-0.5,114.9222,TREND_DOWN,104393.07,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-21,GLD,CLOSE,0.0,114.8155,RANGE,104444.09,all strategies flat
2016-09-22,SPY,OPEN_SHORT,-0.5,241.0494,RANGE,104425.7,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.01 ≥ 2.0
2016-09-22,GLD,OPEN_SHORT,-0.5,114.2751,TREND_DOWN,104425.7,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-22,EURUSD,CLOSE,0.0,1.2377,RANGE,104425.7,all strategies flat
2016-09-23,EURUSD,OPEN_LONG,0.5,1.2417,TREND_UP,104740.29,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-09-26,EURUSD,CLOSE,0.0,1.2414,RANGE,105202.9,all strategies flat
2016-09-27,GLD,FLIP,0.5,114.0991,RANGE,104616.43,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.07 ≤ -2.0
2016-09-27,EURUSD,OPEN_LONG,0.5,1.2392,TREND_UP,104616.43,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-09-28,GLD,FLIP,-0.5,113.8876,TREND_DOWN,104033.6,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-09-29,GLD,CLOSE,0.0,113.7926,RANGE,104720.35,all strategies flat
2016-09-30,SPY,CLOSE,0.0,236.8932,RANGE,105149.1,all strategies flat
2016-09-30,EURUSD,CLOSE,0.0,1.2427,RANGE,105149.1,all strategies flat
2016-10-03,GLD,OPEN_SHORT,-0.5,113.174,TREND_DOWN,105082.1,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-10-03,EURUSD,OPEN_LONG,0.5,1.2458,TREND_UP,105082.1,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-10-04,EURUSD,CLOSE,0.0,1.2462,RANGE,105281.65,all strategies flat
2016-10-05,BTC-USD,OPEN_SHORT,-0.5,20834.6579,RANGE,105323.51,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.50 ≥ 2.0
2016-10-06,GLD,CLOSE,0.0,112.4352,RANGE,106214.7,all strategies flat
2016-10-06,EURUSD,OPEN_LONG,0.5,1.2402,TREND_UP,106214.7,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-10-07,GLD,OPEN_SHORT,-0.5,112.8513,TREND_DOWN,106260.73,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-10-07,EURUSD,CLOSE,0.0,1.2414,RANGE,106260.73,all strategies flat
2016-10-11,EURUSD,OPEN_LONG,0.5,1.2368,TREND_UP,106496.97,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-10-12,EURUSD,CLOSE,0.0,1.2368,RANGE,106799.13,all strategies flat
2016-10-13,EURUSD,OPEN_LONG,0.5,1.2392,TREND_UP,106387.45,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-10-14,SPY,OPEN_LONG,0.5,233.97,RANGE,106058.02,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.37 ≤ -2.0
2016-10-14,GLD,CLOSE,0.0,111.674,RANGE,106058.02,all strategies flat
2016-10-17,EURUSD,CLOSE,0.0,1.2372,RANGE,106027.92,all strategies flat
2016-10-18,GLD,OPEN_SHORT,-0.375,112.2782,TREND_DOWN,105147.04,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-10-18,EURUSD,OPEN_LONG,0.375,1.241,TREND_UP,105147.04,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-10-20,GLD,CLOSE,0.0,112.2757,RANGE,103698.9,all strategies flat
2016-10-21,GLD,OPEN_SHORT,-0.375,112.9646,TREND_DOWN,104203.05,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-10-24,EURUSD,CLOSE,0.0,1.2323,RANGE,105157.1,all strategies flat
2016-10-27,SPY,FLIP,-0.5,227.9912,TREND_DOWN,102399.55,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-11-02,SPY,CLOSE,0.0,230.6884,RANGE,102197.24,all strategies flat
2016-11-07,GLD,CLOSE,0.0,112.9207,RANGE,100729.61,all strategies flat
2016-11-09,SPY,OPEN_LONG,0.5,221.9929,RANGE,101015.4,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-3.14 ≤ -2.0
2016-11-09,GLD,OPEN_SHORT,-0.5,111.9897,TREND_DOWN,101015.4,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2016-11-10,BTC-USD,FLIP,0.342,23533.8649,TREND_UP,95554.81,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-11-10,EURUSD,OPEN_LONG,0.386,1.2734,HIGH_VOL_CRASH,95554.81,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-11-11,SPY,CLOSE,0.0,222.8193,HIGH_VOL_CRASH,96131.51,all strategies flat
2016-11-11,BTC-USD,CLOSE,0.0,23034.3268,HIGH_VOL_CRASH,96131.51,all strategies flat
2016-11-18,SPY,OPEN_LONG,0.3672,241.7147,HIGH_VOL_CRASH,99149.36,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-11-18,QQQ,OPEN_SHORT,-0.3015,252.5976,HIGH_VOL_CRASH,99149.36,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakdown < 20d low
2016-11-23,BTC-USD,OPEN_LONG,0.1732,27305.4655,HIGH_VOL_CRASH,106045.71,ACTIVE (regime HIGH_VOL_CRASH ∈ ['HIGH_VOL_CRASH']); breakout up > 20d high
2016-12-05,SPY,CLOSE,0.0,241.4664,RANGE,106988.53,all strategies flat
2016-12-22,SPY,OPEN_LONG,0.27,241.1023,TREND_UP,107850.71,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-12-23,SPY,CLOSE,0.0,241.3659,RANGE,107487.91,all strategies flat
2016-12-27,SPY,OPEN_LONG,0.2914,242.8031,TREND_UP,107957.75,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2016-12-30,SPY,CLOSE,0.0,249.132,TREND_DOWN,108325.76,all strategies flat
2017-01-17,EURUSD,CLOSE,0.0,1.3215,RANGE,106349.51,all strategies flat
2017-01-23,EURUSD,OPEN_LONG,0.3636,1.3251,TREND_UP,106376.63,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-01-24,EURUSD,CLOSE,0.0,1.3271,RANGE,106436.6,all strategies flat
2017-01-25,BTC-USD,CLOSE,0.0,29488.927,RANGE,106487.16,all strategies flat
2017-01-26,EURUSD,OPEN_LONG,0.5,1.326,TREND_UP,106298.72,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-01-27,QQQ,CLOSE,0.0,226.4679,TREND_DOWN,106062.2,all strategies flat
2017-01-27,GLD,CLOSE,0.0,102.3175,RANGE,106062.2,all strategies flat
2017-01-27,EURUSD,CLOSE,0.0,1.3285,RANGE,106062.2,all strategies flat
2017-01-31,SPY,OPEN_LONG,0.4538,255.2949,TREND_UP,105974.8,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-01-31,BTC-USD,OPEN_LONG,0.2649,28454.9459,TREND_UP,105974.8,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-02-01,BTC-USD,CLOSE,0.0,28732.1322,RANGE,106677.72,all strategies flat
2017-02-02,BTC-USD,OPEN_LONG,0.273,29329.4534,TREND_UP,106602.77,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-02-03,BTC-USD,CLOSE,0.0,28900.3915,RANGE,106020.37,all strategies flat
2017-02-14,EURUSD,OPEN_SHORT,-0.5,1.3356,RANGE,105808.22,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.78 ≥ 2.0
2017-02-20,GLD,OPEN_SHORT,-0.5,103.3564,RANGE,105783.52,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.17 ≥ 2.0
2017-02-24,QQQ,OPEN_SHORT,-0.3066,228.4061,RANGE,104532.98,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.25 ≥ 2.0
2017-02-24,BTC-USD,OPEN_SHORT,-0.2734,29993.7108,RANGE,104532.98,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=3.05 ≥ 2.0
2017-03-03,BTC-USD,CLOSE,0.0,28895.5441,RANGE,105816.66,all strategies flat
2017-03-06,GLD,CLOSE,0.0,103.708,RANGE,105876.63,all strategies flat
2017-03-14,GLD,OPEN_SHORT,-0.375,102.9604,TREND_DOWN,105587.41,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2017-03-15,GLD,CLOSE,0.0,102.9644,RANGE,105305.73,all strategies flat
2017-03-16,GLD,OPEN_SHORT,-0.375,103.3208,TREND_DOWN,105981.31,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2017-03-20,GLD,CLOSE,0.0,103.5881,RANGE,105876.15,all strategies flat
2017-03-21,QQQ,CLOSE,0.0,230.9884,TREND_DOWN,106784.48,all strategies flat
2017-03-22,QQQ,OPEN_SHORT,-0.5,226.3356,TREND_DOWN,106419.53,"ACTIVE (regime TREND_DOWN ∈ ['TREND_DOWN', 'TREND_UP']); short: close<0.5·ATR above fastMA"
2017-03-27,QQQ,CLOSE,0.0,229.0897,RANGE,105637.95,all strategies flat
2017-03-27,GLD,OPEN_SHORT,-0.5,105.4134,RANGE,105637.95,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.11 ≥ 2.0
2017-04-04,SPY,CLOSE,0.0,272.2481,RANGE,106322.25,all strategies flat
2017-04-05,EURUSD,FLIP,0.5,1.3863,TREND_UP,106145.73,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-04-07,SPY,OPEN_LONG,0.5,271.2747,TREND_UP,106072.59,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-04-10,SPY,CLOSE,0.0,270.9737,RANGE,105768.52,all strategies flat
2017-04-11,BTC-USD,OPEN_SHORT,-0.5,28539.2102,RANGE,105660.71,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.43 ≥ 2.0
2017-04-13,GLD,CLOSE,0.0,104.8728,RANGE,104600.98,all strategies flat
2017-04-14,SPY,OPEN_LONG,0.5,272.9231,TREND_UP,104224.36,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-04-20,QQQ,OPEN_SHORT,-0.3774,240.2826,RANGE,104042.47,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.36 ≥ 2.0
2017-04-25,GLD,OPEN_LONG,0.3139,104.3048,RANGE,102225.66,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.43 ≤ -2.0
2017-05-04,BTC-USD,CLOSE,0.0,29575.1326,RANGE,103032.16,all strategies flat
2017-05-04,EURUSD,CLOSE,0.0,1.3716,RANGE,103032.16,all strategies flat
2017-05-09,QQQ,FLIP,0.5,250.7575,TREND_UP,100848.62,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-05-10,QQQ,CLOSE,0.0,251.5132,RANGE,100907.39,all strategies flat
2017-05-12,GLD,CLOSE,0.0,104.4406,RANGE,101115.47,all strategies flat
2017-05-17,QQQ,OPEN_SHORT,-0.5,256.0931,RANGE,101003.78,ACTIVE (regime RANGE ∈ ['RANGE']); short fade: z=2.09 ≥ 2.0
2017-05-24,QQQ,FLIP,0.5,257.566,TREND_UP,100613.45,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-05-25,EURUSD,OPEN_LONG,0.5,1.3539,RANGE,100936.59,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.04 ≤ -2.0
2017-05-26,EURUSD,CLOSE,0.0,1.3506,TREND_UP,100760.62,all strategies flat
2017-05-29,EURUSD,OPEN_LONG,0.5,1.3493,RANGE,100213.41,ACTIVE (regime RANGE ∈ ['RANGE']); long fade: z=-2.06 ≤ -2.0
2017-05-30,EURUSD,CLOSE,0.0,1.3574,TREND_UP,100257.02,all strategies flat
2017-05-31,QQQ,CLOSE,0.0,254.4792,RANGE,99760.0,all strategies flat
2017-06-01,SPY,CLOSE,0.0,269.6168,RANGE,99547.99,all strategies flat
2017-06-02,SPY,OPEN_LONG,0.5,271.9068,TREND_UP,99515.64,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
2017-06-06,SPY,CLOSE,0.0,271.5657,RANGE,99420.54,all strategies flat
2017-06-15,QQQ,OPEN_LONG,0.5,263.2439,TREND_UP,99388.08,"ACTIVE (regime TREND_UP ∈ ['TREND_DOWN', 'TREND_UP']); long: close>0.5·ATR below fastMA"
